prompt_idx,reward,k_t,advantage,abs_advantage,group_mean_reward,data_source
19,0.0,0.030173959210515022,0.0,0.0,0.0,kk_logic
20,0.0,0.016307052224874496,0.0,0.0,0.0,HuggingFaceH4/MATH-500
20,0.0,0.017974521964788437,0.0,0.0,0.0,HuggingFaceH4/MATH-500
20,0.0,0.006392606999725103,0.0,0.0,0.0,HuggingFaceH4/MATH-500
20,0.0,0.008823134005069733,0.0,0.0,0.0,HuggingFaceH4/MATH-500
20,0.0,0.01802477240562439,0.0,0.0,0.0,HuggingFaceH4/MATH-500
21,0.0,0.007002727128565311,0.0,0.0,0.0,HuggingFaceH4/MATH-500
21,0.0,0.009793376550078392,0.0,0.0,0.0,HuggingFaceH4/MATH-500
21,0.0,0.00637434609234333,0.0,0.0,0.0,HuggingFaceH4/MATH-500
21,0.0,0.015241223387420177,0.0,0.0,0.0,HuggingFaceH4/MATH-500
21,0.0,0.014257421717047691,0.0,0.0,0.0,HuggingFaceH4/MATH-500
22,0.0,0.015778975561261177,0.0,0.0,0.0,HuggingFaceH4/MATH-500
22,0.0,0.015831241384148598,0.0,0.0,0.0,HuggingFaceH4/MATH-500
22,0.0,0.010126503184437752,0.0,0.0,0.0,HuggingFaceH4/MATH-500
22,0.0,0.017856908962130547,0.0,0.0,0.0,HuggingFaceH4/MATH-500
22,0.0,0.006178777199238539,0.0,0.0,0.0,HuggingFaceH4/MATH-500
23,0.0,0.04195589944720268,-0.4,0.4,0.4,sciq
23,1.0,0.08666333556175232,0.6,0.6,0.4,sciq
23,0.0,0.048228684812784195,-0.4,0.4,0.4,sciq
23,0.0,0.04270732030272484,-0.4,0.4,0.4,sciq
23,1.0,0.02803516946732998,0.6,0.6,0.4,sciq
24,1.0,0.08007127046585083,0.0,0.0,1.0,sciq
24,1.0,0.05730423703789711,0.0,0.0,1.0,sciq
24,1.0,0.03354043513536453,0.0,0.0,1.0,sciq
24,1.0,0.08795851469039917,0.0,0.0,1.0,sciq
24,1.0,0.07998623698949814,0.0,0.0,1.0,sciq
25,0.0,0.05206306278705597,0.0,0.0,0.0,kk_logic
25,0.0,0.048384878784418106,0.0,0.0,0.0,kk_logic
25,0.0,0.0529509000480175,0.0,0.0,0.0,kk_logic
25,0.0,0.047662608325481415,0.0,0.0,0.0,kk_logic
25,0.0,0.05168115720152855,0.0,0.0,0.0,kk_logic
26,0.0,0.029028840363025665,0.0,0.0,0.0,HuggingFaceH4/MATH-500
26,0.0,0.05956844240427017,0.0,0.0,0.0,HuggingFaceH4/MATH-500
26,0.0,0.029301613569259644,0.0,0.0,0.0,HuggingFaceH4/MATH-500
26,0.0,0.052150171250104904,0.0,0.0,0.0,HuggingFaceH4/MATH-500
26,0.0,0.04709681496024132,0.0,0.0,0.0,HuggingFaceH4/MATH-500
27,0.0,0.02974526584148407,-0.2,0.2,0.2,HuggingFaceH4/MATH-500
27,0.0,0.031196540221571922,-0.2,0.2,0.2,HuggingFaceH4/MATH-500
27,1.0,0.0148955462500453,0.8,0.8,0.2,HuggingFaceH4/MATH-500
27,0.0,0.014808466657996178,-0.2,0.2,0.2,HuggingFaceH4/MATH-500
27,0.0,0.00809519924223423,-0.2,0.2,0.2,HuggingFaceH4/MATH-500
28,0.0,0.027927778661251068,0.0,0.0,0.0,kk_logic
28,0.0,0.03487863391637802,0.0,0.0,0.0,kk_logic
28,0.0,0.03322013467550278,0.0,0.0,0.0,kk_logic
28,0.0,0.037309467792510986,0.0,0.0,0.0,kk_logic
28,0.0,0.03424404561519623,0.0,0.0,0.0,kk_logic
29,0.0,0.013224995695054531,-0.2,0.2,0.2,HuggingFaceH4/MATH-500
29,0.0,0.012124937027692795,-0.2,0.2,0.2,HuggingFaceH4/MATH-500
29,1.0,0.006848206743597984,0.8,0.8,0.2,HuggingFaceH4/MATH-500
29,0.0,0.0219615139067173,-0.2,0.2,0.2,HuggingFaceH4/MATH-500
29,0.0,0.013391002081334591,-0.2,0.2,0.2,HuggingFaceH4/MATH-500
30,0.0,0.027080554515123367,0.0,0.0,0.0,HuggingFaceH4/MATH-500
30,0.0,0.015332994982600212,0.0,0.0,0.0,HuggingFaceH4/MATH-500
30,0.0,0.027587762102484703,0.0,0.0,0.0,HuggingFaceH4/MATH-500
30,0.0,0.009016006253659725,0.0,0.0,0.0,HuggingFaceH4/MATH-500
30,0.0,0.04886724054813385,0.0,0.0,0.0,HuggingFaceH4/MATH-500
31,1.0,0.04795612022280693,0.19999999999999996,0.19999999999999996,0.8,sciq
31,1.0,0.06687436252832413,0.19999999999999996,0.19999999999999996,0.8,sciq
31,0.0,0.06344417482614517,-0.8,0.8,0.8,sciq
31,1.0,0.056827232241630554,0.19999999999999996,0.19999999999999996,0.8,sciq
31,1.0,0.04562016949057579,0.19999999999999996,0.19999999999999996,0.8,sciq
32,1.0,0.13275323808193207,0.19999999999999996,0.19999999999999996,0.8,sciq
32,0.0,0.05886666476726532,-0.8,0.8,0.8,sciq
32,1.0,0.08096654713153839,0.19999999999999996,0.19999999999999996,0.8,sciq
32,1.0,0.09510791301727295,0.19999999999999996,0.19999999999999996,0.8,sciq
32,1.0,0.08975867927074432,0.19999999999999996,0.19999999999999996,0.8,sciq
33,1.0,0.04423980787396431,0.0,0.0,1.0,sciq
33,1.0,0.021855967119336128,0.0,0.0,1.0,sciq
33,1.0,0.07125154137611389,0.0,0.0,1.0,sciq
33,1.0,0.029242204502224922,0.0,0.0,1.0,sciq
33,1.0,0.06556534022092819,0.0,0.0,1.0,sciq
34,1.0,0.036783039569854736,0.0,0.0,1.0,sciq
34,1.0,0.04849813133478165,0.0,0.0,1.0,sciq
34,1.0,0.019466198980808258,0.0,0.0,1.0,sciq
34,1.0,0.10624857991933823,0.0,0.0,1.0,sciq
34,1.0,0.0795837938785553,0.0,0.0,1.0,sciq
35,0.0,0.08518200367689133,-0.6,0.6,0.6,sciq
35,1.0,0.0954863652586937,0.4,0.4,0.6,sciq
35,1.0,0.05074085667729378,0.4,0.4,0.6,sciq
35,0.0,0.09912880510091782,-0.6,0.6,0.6,sciq
35,1.0,0.04088945314288139,0.4,0.4,0.6,sciq
36,0.0,0.03947092220187187,0.0,0.0,0.0,kk_logic
36,0.0,0.03304555267095566,0.0,0.0,0.0,kk_logic
36,0.0,0.038186896592378616,0.0,0.0,0.0,kk_logic
36,0.0,0.0473904088139534,0.0,0.0,0.0,kk_logic
36,0.0,0.053477562963962555,0.0,0.0,0.0,kk_logic
37,0.0,0.013904855586588383,0.0,0.0,0.0,HuggingFaceH4/MATH-500
37,0.0,0.011025462299585342,0.0,0.0,0.0,HuggingFaceH4/MATH-500
37,0.0,0.011608287692070007,0.0,0.0,0.0,HuggingFaceH4/MATH-500
37,0.0,0.0033334156032651663,0.0,0.0,0.0,HuggingFaceH4/MATH-500
37,0.0,0.006071571260690689,0.0,0.0,0.0,HuggingFaceH4/MATH-500
38,0.0,0.016514940187335014,0.0,0.0,0.0,HuggingFaceH4/MATH-500
38,0.0,0.02155340276658535,0.0,0.0,0.0,HuggingFaceH4/MATH-500
38,0.0,0.015285434201359749,0.0,0.0,0.0,HuggingFaceH4/MATH-500
38,0.0,0.02381768636405468,0.0,0.0,0.0,HuggingFaceH4/MATH-500
38,0.0,0.015067629516124725,0.0,0.0,0.0,HuggingFaceH4/MATH-500
39,0.0,0.032558005303144455,0.0,0.0,0.0,kk_logic
39,0.0,0.04292961210012436,0.0,0.0,0.0,kk_logic
39,0.0,0.05282651633024216,0.0,0.0,0.0,kk_logic
39,0.0,0.0505882203578949,0.0,0.0,0.0,kk_logic
39,0.0,0.024708209559321404,0.0,0.0,0.0,kk_logic
40,1.0,0.08130538463592529,0.0,0.0,1.0,sciq
40,1.0,0.016570348292589188,0.0,0.0,1.0,sciq
40,1.0,0.029497845098376274,0.0,0.0,1.0,sciq
40,1.0,0.05352406203746796,0.0,0.0,1.0,sciq
40,1.0,0.051936421543359756,0.0,0.0,1.0,sciq
41,0.0,0.04987906292080879,0.0,0.0,0.0,kk_logic
41,0.0,0.03886234760284424,0.0,0.0,0.0,kk_logic
41,0.0,0.030418096110224724,0.0,0.0,0.0,kk_logic
41,0.0,0.025876635685563087,0.0,0.0,0.0,kk_logic
41,0.0,0.04971121996641159,0.0,0.0,0.0,kk_logic
42,1.0,0.07549995183944702,0.0,0.0,1.0,sciq
42,1.0,0.03169962763786316,0.0,0.0,1.0,sciq
42,1.0,0.10150732100009918,0.0,0.0,1.0,sciq
42,1.0,0.08302052319049835,0.0,0.0,1.0,sciq
42,1.0,0.0929298847913742,0.0,0.0,1.0,sciq
43,0.0,0.016170896589756012,-0.2,0.2,0.2,HuggingFaceH4/MATH-500
43,1.0,0.015546659007668495,0.8,0.8,0.2,HuggingFaceH4/MATH-500
43,0.0,0.026741420850157738,-0.2,0.2,0.2,HuggingFaceH4/MATH-500
43,0.0,0.00167740392498672,-0.2,0.2,0.2,HuggingFaceH4/MATH-500
43,0.0,0.013184341602027416,-0.2,0.2,0.2,HuggingFaceH4/MATH-500
44,1.0,0.04675368219614029,0.0,0.0,1.0,sciq
44,1.0,0.02376062609255314,0.0,0.0,1.0,sciq
44,1.0,0.0809275358915329,0.0,0.0,1.0,sciq
44,1.0,0.04905499145388603,0.0,0.0,1.0,sciq
44,1.0,0.07350573688745499,0.0,0.0,1.0,sciq
45,0.0,0.027783147990703583,0.0,0.0,0.0,kk_logic
45,0.0,0.020798999816179276,0.0,0.0,0.0,kk_logic
45,0.0,0.03147421032190323,0.0,0.0,0.0,kk_logic
45,0.0,0.04357581585645676,0.0,0.0,0.0,kk_logic
45,0.0,0.03473110496997833,0.0,0.0,0.0,kk_logic
46,0.0,0.07256979495286942,0.0,0.0,0.0,kk_logic
46,0.0,0.03684069588780403,0.0,0.0,0.0,kk_logic
46,0.0,0.05750636011362076,0.0,0.0,0.0,kk_logic
46,0.0,0.04903769865632057,0.0,0.0,0.0,kk_logic
46,0.0,0.031384970992803574,0.0,0.0,0.0,kk_logic
47,0.0,0.06770533323287964,-0.2,0.2,0.2,sciq
47,0.0,0.05446995422244072,-0.2,0.2,0.2,sciq
47,0.0,0.0493583008646965,-0.2,0.2,0.2,sciq
47,0.0,0.02609986811876297,-0.2,0.2,0.2,sciq
47,1.0,0.040712300688028336,0.8,0.8,0.2,sciq
48,0.0,0.03267240896821022,-0.2,0.2,0.2,kk_logic
48,0.0,0.015926437452435493,-0.2,0.2,0.2,kk_logic
48,1.0,0.033183369785547256,0.8,0.8,0.2,kk_logic
48,0.0,0.06598342955112457,-0.2,0.2,0.2,kk_logic
48,0.0,0.040692321956157684,-0.2,0.2,0.2,kk_logic
49,1.0,0.05215172842144966,0.0,0.0,1.0,sciq
49,1.0,0.06256625801324844,0.0,0.0,1.0,sciq
49,1.0,0.10704763233661652,0.0,0.0,1.0,sciq
49,1.0,0.09086036682128906,0.0,0.0,1.0,sciq
49,1.0,0.04465223103761673,0.0,0.0,1.0,sciq
50,0.0,0.03563055396080017,0.0,0.0,0.0,HuggingFaceH4/MATH-500
50,0.0,0.042114563286304474,0.0,0.0,0.0,HuggingFaceH4/MATH-500
50,0.0,0.03531365841627121,0.0,0.0,0.0,HuggingFaceH4/MATH-500
50,0.0,0.04111996293067932,0.0,0.0,0.0,HuggingFaceH4/MATH-500
50,0.0,0.06437624245882034,0.0,0.0,0.0,HuggingFaceH4/MATH-500
51,1.0,0.03724804148077965,0.0,0.0,1.0,sciq
51,1.0,0.08747072517871857,0.0,0.0,1.0,sciq
51,1.0,0.037051986902952194,0.0,0.0,1.0,sciq
51,1.0,0.0028387350030243397,0.0,0.0,1.0,sciq
51,1.0,0.037663742899894714,0.0,0.0,1.0,sciq
52,0.0,0.05814090371131897,0.0,0.0,0.0,HuggingFaceH4/MATH-500
52,0.0,0.025040555745363235,0.0,0.0,0.0,HuggingFaceH4/MATH-500
52,0.0,0.02959560789167881,0.0,0.0,0.0,HuggingFaceH4/MATH-500
52,0.0,0.012154323980212212,0.0,0.0,0.0,HuggingFaceH4/MATH-500
52,0.0,0.04338328167796135,0.0,0.0,0.0,HuggingFaceH4/MATH-500
53,0.0,0.02574419602751732,0.0,0.0,0.0,kk_logic
53,0.0,0.03646427020430565,0.0,0.0,0.0,kk_logic
53,0.0,0.07257353514432907,0.0,0.0,0.0,kk_logic
53,0.0,0.021945711225271225,0.0,0.0,0.0,kk_logic
53,0.0,0.046281080693006516,0.0,0.0,0.0,kk_logic
54,0.0,0.013171153143048286,0.0,0.0,0.0,HuggingFaceH4/MATH-500
54,0.0,0.02180011384189129,0.0,0.0,0.0,HuggingFaceH4/MATH-500
54,0.0,0.022576067596673965,0.0,0.0,0.0,HuggingFaceH4/MATH-500
54,0.0,0.01868319883942604,0.0,0.0,0.0,HuggingFaceH4/MATH-500
54,0.0,0.01563994586467743,0.0,0.0,0.0,HuggingFaceH4/MATH-500
55,0.0,0.017552070319652557,0.0,0.0,0.0,HuggingFaceH4/MATH-500
55,0.0,0.02022474817931652,0.0,0.0,0.0,HuggingFaceH4/MATH-500
55,0.0,0.016377808526158333,0.0,0.0,0.0,HuggingFaceH4/MATH-500
55,0.0,0.022248968482017517,0.0,0.0,0.0,HuggingFaceH4/MATH-500
55,0.0,0.008650698699057102,0.0,0.0,0.0,HuggingFaceH4/MATH-500
56,1.0,0.1035454198718071,0.19999999999999996,0.19999999999999996,0.8,sciq
56,1.0,0.07173940539360046,0.19999999999999996,0.19999999999999996,0.8,sciq
56,1.0,0.05884682014584541,0.19999999999999996,0.19999999999999996,0.8,sciq
56,0.0,0.13610734045505524,-0.8,0.8,0.8,sciq
56,1.0,0.06540241837501526,0.19999999999999996,0.19999999999999996,0.8,sciq
57,1.0,0.10752338171005249,0.0,0.0,1.0,HuggingFaceH4/MATH-500
57,1.0,0.039241667836904526,0.0,0.0,1.0,HuggingFaceH4/MATH-500
57,1.0,0.06280115246772766,0.0,0.0,1.0,HuggingFaceH4/MATH-500
57,1.0,0.05728984624147415,0.0,0.0,1.0,HuggingFaceH4/MATH-500
57,1.0,0.03424643352627754,0.0,0.0,1.0,HuggingFaceH4/MATH-500
58,1.0,0.050535205751657486,0.4,0.4,0.6,HuggingFaceH4/MATH-500
58,1.0,0.06065782159566879,0.4,0.4,0.6,HuggingFaceH4/MATH-500
58,0.0,0.0610848143696785,-0.6,0.6,0.6,HuggingFaceH4/MATH-500
58,1.0,0.06445842981338501,0.4,0.4,0.6,HuggingFaceH4/MATH-500
58,0.0,0.03778307884931564,-0.6,0.6,0.6,HuggingFaceH4/MATH-500
59,0.0,0.010635167360305786,0.0,0.0,0.0,HuggingFaceH4/MATH-500
59,0.0,0.02327542193233967,0.0,0.0,0.0,HuggingFaceH4/MATH-500
59,0.0,0.006873133592307568,0.0,0.0,0.0,HuggingFaceH4/MATH-500
59,0.0,0.0030588337685912848,0.0,0.0,0.0,HuggingFaceH4/MATH-500
59,0.0,0.006929424591362476,0.0,0.0,0.0,HuggingFaceH4/MATH-500
60,0.0,0.008630073629319668,0.0,0.0,0.0,kk_logic
60,0.0,0.029575716704130173,0.0,0.0,0.0,kk_logic
60,0.0,0.0202184971421957,0.0,0.0,0.0,kk_logic
60,0.0,0.01719771698117256,0.0,0.0,0.0,kk_logic
60,0.0,0.03571077436208725,0.0,0.0,0.0,kk_logic
61,1.0,0.03382473811507225,0.0,0.0,1.0,HuggingFaceH4/MATH-500
61,1.0,0.04786781594157219,0.0,0.0,1.0,HuggingFaceH4/MATH-500
61,1.0,0.01863504946231842,0.0,0.0,1.0,HuggingFaceH4/MATH-500
61,1.0,0.03870638459920883,0.0,0.0,1.0,HuggingFaceH4/MATH-500
61,1.0,0.06723672896623611,0.0,0.0,1.0,HuggingFaceH4/MATH-500
62,1.0,0.10126904398202896,0.0,0.0,1.0,sciq
62,1.0,0.11400105059146881,0.0,0.0,1.0,sciq
62,1.0,0.02893378958106041,0.0,0.0,1.0,sciq
62,1.0,0.07497338205575943,0.0,0.0,1.0,sciq
62,1.0,0.03864458575844765,0.0,0.0,1.0,sciq
63,0.0,0.019042346626520157,0.0,0.0,0.0,HuggingFaceH4/MATH-500
63,0.0,0.004098440520465374,0.0,0.0,0.0,HuggingFaceH4/MATH-500
63,0.0,0.007375599350780249,0.0,0.0,0.0,HuggingFaceH4/MATH-500
63,0.0,0.0016870261169970036,0.0,0.0,0.0,HuggingFaceH4/MATH-500
63,0.0,0.008404765278100967,0.0,0.0,0.0,HuggingFaceH4/MATH-500
64,1.0,0.08636929094791412,0.0,0.0,1.0,sciq
64,1.0,0.0719754621386528,0.0,0.0,1.0,sciq
64,1.0,0.05156153813004494,0.0,0.0,1.0,sciq
64,1.0,0.0631226971745491,0.0,0.0,1.0,sciq
64,1.0,0.052998967468738556,0.0,0.0,1.0,sciq
65,1.0,0.07593131065368652,0.0,0.0,1.0,sciq
65,1.0,0.04447530210018158,0.0,0.0,1.0,sciq
65,1.0,0.04722995683550835,0.0,0.0,1.0,sciq
65,1.0,0.06546387076377869,0.0,0.0,1.0,sciq
65,1.0,0.07422691583633423,0.0,0.0,1.0,sciq
66,0.0,0.009901506826281548,0.0,0.0,0.0,HuggingFaceH4/MATH-500
66,0.0,0.016430050134658813,0.0,0.0,0.0,HuggingFaceH4/MATH-500
66,0.0,0.010442545637488365,0.0,0.0,0.0,HuggingFaceH4/MATH-500
66,0.0,0.022624220699071884,0.0,0.0,0.0,HuggingFaceH4/MATH-500
66,0.0,0.012848591431975365,0.0,0.0,0.0,HuggingFaceH4/MATH-500
67,0.0,0.017586784437298775,0.0,0.0,0.0,HuggingFaceH4/MATH-500
67,0.0,0.012791777960956097,0.0,0.0,0.0,HuggingFaceH4/MATH-500
67,0.0,0.004236278124153614,0.0,0.0,0.0,HuggingFaceH4/MATH-500
67,0.0,0.04426746442914009,0.0,0.0,0.0,HuggingFaceH4/MATH-500
67,0.0,0.05187337100505829,0.0,0.0,0.0,HuggingFaceH4/MATH-500
68,1.0,0.03517349064350128,0.19999999999999996,0.19999999999999996,0.8,HuggingFaceH4/MATH-500
68,1.0,0.042345695197582245,0.19999999999999996,0.19999999999999996,0.8,HuggingFaceH4/MATH-500
68,1.0,0.012126699090003967,0.19999999999999996,0.19999999999999996,0.8,HuggingFaceH4/MATH-500
68,0.0,0.07577437907457352,-0.8,0.8,0.8,HuggingFaceH4/MATH-500
68,1.0,0.07811687886714935,0.19999999999999996,0.19999999999999996,0.8,HuggingFaceH4/MATH-500
69,1.0,0.0520111620426178,0.0,0.0,1.0,sciq
69,1.0,0.06283935159444809,0.0,0.0,1.0,sciq
69,1.0,0.03920286148786545,0.0,0.0,1.0,sciq
69,1.0,0.05172444507479668,0.0,0.0,1.0,sciq
69,1.0,0.04293346032500267,0.0,0.0,1.0,sciq
70,1.0,0.025558553636074066,0.0,0.0,1.0,HuggingFaceH4/MATH-500
70,1.0,0.018366724252700806,0.0,0.0,1.0,HuggingFaceH4/MATH-500
70,1.0,0.0466061607003212,0.0,0.0,1.0,HuggingFaceH4/MATH-500
70,1.0,0.014574944972991943,0.0,0.0,1.0,HuggingFaceH4/MATH-500
70,1.0,0.02948533184826374,0.0,0.0,1.0,HuggingFaceH4/MATH-500
71,0.0,0.04996097832918167,-0.2,0.2,0.2,HuggingFaceH4/MATH-500
71,0.0,0.017403557896614075,-0.2,0.2,0.2,HuggingFaceH4/MATH-500
71,0.0,0.0024157329462468624,-0.2,0.2,0.2,HuggingFaceH4/MATH-500
71,0.0,0.06600416451692581,-0.2,0.2,0.2,HuggingFaceH4/MATH-500
71,1.0,0.010115496814250946,0.8,0.8,0.2,HuggingFaceH4/MATH-500
72,1.0,0.10749897360801697,0.0,0.0,1.0,sciq
72,1.0,0.08636400103569031,0.0,0.0,1.0,sciq
72,1.0,0.08882074803113937,0.0,0.0,1.0,sciq
72,1.0,0.0617198720574379,0.0,0.0,1.0,sciq
72,1.0,0.180536150932312,0.0,0.0,1.0,sciq
73,0.0,0.06120270490646362,0.0,0.0,0.0,kk_logic
73,0.0,0.04486917704343796,0.0,0.0,0.0,kk_logic
73,0.0,0.05730338767170906,0.0,0.0,0.0,kk_logic
73,0.0,0.03938668966293335,0.0,0.0,0.0,kk_logic
73,0.0,0.04732233285903931,0.0,0.0,0.0,kk_logic
74,0.0,0.011148851364850998,0.0,0.0,0.0,HuggingFaceH4/MATH-500
74,0.0,0.04505941644310951,0.0,0.0,0.0,HuggingFaceH4/MATH-500
74,0.0,0.03758342191576958,0.0,0.0,0.0,HuggingFaceH4/MATH-500
74,0.0,0.020397700369358063,0.0,0.0,0.0,HuggingFaceH4/MATH-500
