prompt_idx,reward,k_t,advantage,abs_advantage,group_mean_reward,data_source
14,0.0,0.03938787430524826,0.0,0.0,0.0,kk_logic
15,0.0,0.026120580732822418,0.0,0.0,0.0,kk_logic
15,0.0,0.053220078349113464,0.0,0.0,0.0,kk_logic
15,0.0,0.04263511672616005,0.0,0.0,0.0,kk_logic
15,0.0,0.022102374583482742,0.0,0.0,0.0,kk_logic
15,0.0,0.046656545251607895,0.0,0.0,0.0,kk_logic
16,0.0,0.029116949066519737,0.0,0.0,0.0,kk_logic
16,0.0,0.05728902667760849,0.0,0.0,0.0,kk_logic
16,0.0,0.022487619891762733,0.0,0.0,0.0,kk_logic
16,0.0,0.060477957129478455,0.0,0.0,0.0,kk_logic
16,0.0,0.0613669715821743,0.0,0.0,0.0,kk_logic
17,0.0,0.01089557632803917,0.0,0.0,0.0,HuggingFaceH4/MATH-500
17,0.0,0.004821627400815487,0.0,0.0,0.0,HuggingFaceH4/MATH-500
17,0.0,0.001969502540305257,0.0,0.0,0.0,HuggingFaceH4/MATH-500
17,0.0,0.0292220339179039,0.0,0.0,0.0,HuggingFaceH4/MATH-500
17,0.0,0.03388885781168938,0.0,0.0,0.0,HuggingFaceH4/MATH-500
18,0.0,0.04425068199634552,-0.2,0.2,0.2,kk_logic
18,0.0,0.05609026551246643,-0.2,0.2,0.2,kk_logic
18,0.0,0.00707833981141448,-0.2,0.2,0.2,kk_logic
18,0.0,0.04562965780496597,-0.2,0.2,0.2,kk_logic
18,1.0,0.06075209006667137,0.8,0.8,0.2,kk_logic
19,0.0,0.3652966320514679,0.0,0.0,0.0,sciq
19,0.0,0.2269473522901535,0.0,0.0,0.0,sciq
19,0.0,0.08823173493146896,0.0,0.0,0.0,sciq
19,0.0,0.3748478889465332,0.0,0.0,0.0,sciq
19,0.0,0.17466002702713013,0.0,0.0,0.0,sciq
20,0.0,0.03203287348151207,0.0,0.0,0.0,kk_logic
20,0.0,0.056583911180496216,0.0,0.0,0.0,kk_logic
20,0.0,0.052314434200525284,0.0,0.0,0.0,kk_logic
20,0.0,0.018573911860585213,0.0,0.0,0.0,kk_logic
20,0.0,0.04900339990854263,0.0,0.0,0.0,kk_logic
21,1.0,0.06906591355800629,0.4,0.4,0.6,sciq
21,0.0,0.059524331241846085,-0.6,0.6,0.6,sciq
21,1.0,0.06623908877372742,0.4,0.4,0.6,sciq
21,0.0,0.027983076870441437,-0.6,0.6,0.6,sciq
21,1.0,0.1671849936246872,0.4,0.4,0.6,sciq
22,0.0,0.04480094835162163,0.0,0.0,0.0,kk_logic
22,0.0,0.07169600576162338,0.0,0.0,0.0,kk_logic
22,0.0,0.055102407932281494,0.0,0.0,0.0,kk_logic
22,0.0,0.03550244867801666,0.0,0.0,0.0,kk_logic
22,0.0,0.04854176938533783,0.0,0.0,0.0,kk_logic
23,0.0,0.04573305696249008,0.0,0.0,0.0,kk_logic
23,0.0,0.0408664345741272,0.0,0.0,0.0,kk_logic
23,0.0,0.043164998292922974,0.0,0.0,0.0,kk_logic
23,0.0,0.03144095093011856,0.0,0.0,0.0,kk_logic
23,0.0,0.01650332286953926,0.0,0.0,0.0,kk_logic
24,1.0,0.20138905942440033,0.0,0.0,1.0,sciq
24,1.0,0.06027638539671898,0.0,0.0,1.0,sciq
24,1.0,0.1518872082233429,0.0,0.0,1.0,sciq
24,1.0,0.14986950159072876,0.0,0.0,1.0,sciq
24,1.0,0.07777196913957596,0.0,0.0,1.0,sciq
25,0.0,0.05179169774055481,0.0,0.0,0.0,kk_logic
25,0.0,0.041367948055267334,0.0,0.0,0.0,kk_logic
25,0.0,0.08564980328083038,0.0,0.0,0.0,kk_logic
25,0.0,0.011881782673299313,0.0,0.0,0.0,kk_logic
25,0.0,0.055833347141742706,0.0,0.0,0.0,kk_logic
26,1.0,0.15930575132369995,0.0,0.0,1.0,sciq
26,1.0,0.08416976779699326,0.0,0.0,1.0,sciq
26,1.0,0.09254772961139679,0.0,0.0,1.0,sciq
26,1.0,0.12765447795391083,0.0,0.0,1.0,sciq
26,1.0,0.05482262745499611,0.0,0.0,1.0,sciq
27,1.0,0.05025572329759598,0.0,0.0,1.0,sciq
27,1.0,0.1777929961681366,0.0,0.0,1.0,sciq
27,1.0,0.09474735707044601,0.0,0.0,1.0,sciq
27,1.0,0.05153024196624756,0.0,0.0,1.0,sciq
27,1.0,0.14079292118549347,0.0,0.0,1.0,sciq
28,0.0,0.006335972808301449,0.0,0.0,0.0,HuggingFaceH4/MATH-500
28,0.0,0.024133916944265366,0.0,0.0,0.0,HuggingFaceH4/MATH-500
28,0.0,0.008835491724312305,0.0,0.0,0.0,HuggingFaceH4/MATH-500
28,0.0,0.016105972230434418,0.0,0.0,0.0,HuggingFaceH4/MATH-500
28,0.0,0.0019331013318151236,0.0,0.0,0.0,HuggingFaceH4/MATH-500
29,0.0,0.05291738733649254,0.0,0.0,0.0,kk_logic
29,0.0,0.03286576271057129,0.0,0.0,0.0,kk_logic
29,0.0,0.05368824303150177,0.0,0.0,0.0,kk_logic
29,0.0,0.06905149668455124,0.0,0.0,0.0,kk_logic
29,0.0,0.03170306608080864,0.0,0.0,0.0,kk_logic
30,0.0,0.03587476909160614,0.0,0.0,0.0,kk_logic
30,0.0,0.0356539785861969,0.0,0.0,0.0,kk_logic
